address	ida_name_navigation_only	catalog_source	code_origin	module_candidate	candidate_confidence	assignment_basis	assembly_direct_callers_address_count	assembly_direct_callees_address_count	follow_up_module	manual_review_scope	review_status
0x00485F30	sub_485F30	ida_export_catalog	game	audio_video	medium	address_cluster:bink_and_miles_cluster;decompile_token_navigation_only:media_api_or_asset_token;assembly_direct_call_graph:3_sites	0x00485740:1	0x00485CC0:1;0x00485CD0:1	audio_video		mechanical_candidate_not_manually_reviewed
0x00485FE0	sub_485FE0	ida_export_catalog	game	audio_video	confirmed_boundary	address_cluster:bink_and_miles_cluster;decompile_token_navigation_only:media_api_or_asset_token;assembly_direct_call_graph:6_sites;manual_a2_cross_module_boundary_review	0x00413CA0:1;0x00485750:1	0x00485CC0:1;0x00485CD0:1;0x004861D0:1;0x00486260:1	audio_video	cross_module_boundary_a2	manual_reviewed_current_assembly
0x00486030	sub_486030	ida_export_catalog	game	audio_video	confirmed_boundary	address_cluster:bink_and_miles_cluster;decompile_token_navigation_only:media_api_or_asset_token;assembly_direct_call_graph:7_sites;manual_a2_cross_module_boundary_review	0x00413CA0:1;0x00485650:1;0x00485750:1	0x00485CC0:1;0x00485CD0:1;0x004861D0:1;0x00486280:1	audio_video	cross_module_boundary_a2	manual_reviewed_current_assembly
0x00486080	sub_486080	ida_export_catalog	game	audio_video	medium	address_cluster:bink_and_miles_cluster;decompile_token_navigation_only:media_api_or_asset_token;assembly_direct_call_graph:3_sites	0x0040CF10:1	0x00485CC0:1;0x00485CD0:1	audio_video		mechanical_candidate_not_manually_reviewed
0x00486160	sub_486160	ida_export_catalog	game	audio_video	medium	address_cluster:bink_and_miles_cluster;assembly_direct_call_graph:3_sites	0x00485CE0:2;0x00485E90:1		audio_video		mechanical_candidate_not_manually_reviewed
0x00486190	sub_486190	ida_export_catalog	game	audio_video	medium	address_cluster:bink_and_miles_cluster;assembly_direct_call_graph:1_sites	0x00485CE0:1		audio_video		mechanical_candidate_not_manually_reviewed
0x004861B0	sub_4861B0	ida_export_catalog	game	audio_video	medium	address_cluster:bink_and_miles_cluster;assembly_direct_call_graph:1_sites	0x00485CE0:1		audio_video		mechanical_candidate_not_manually_reviewed
0x004861D0	sub_4861D0	ida_export_catalog	game	audio_video	medium	address_cluster:bink_and_miles_cluster;decompile_token_navigation_only:media_api_or_asset_token;assembly_direct_call_graph:2_sites	0x00485FE0:1;0x00486030:1		audio_video		mechanical_candidate_not_manually_reviewed
0x00486210	sub_486210	ida_export_catalog	game	audio_video	medium	address_cluster:bink_and_miles_cluster;decompile_token_navigation_only:media_api_or_asset_token;assembly_direct_call_graph:1_sites	0x00485E90:1		audio_video		mechanical_candidate_not_manually_reviewed
0x00486260	sub_486260	ida_export_catalog	game	audio_video	medium	address_cluster:bink_and_miles_cluster;assembly_direct_call_graph:9_sites	0x00484F60:1;0x00485180:1;0x00485CE0:1;0x00485FE0:1;0x004866C0:2;0x00486730:2;0x00486900:1		audio_video		mechanical_candidate_not_manually_reviewed
0x00486280	sub_486280	ida_export_catalog	game	audio_video	medium	address_cluster:bink_and_miles_cluster;assembly_direct_call_graph:2_sites	0x00485CE0:1;0x00486030:1		audio_video		mechanical_candidate_not_manually_reviewed
0x004862A0	sub_4862A0	ida_export_catalog	game	audio_video	confirmed_boundary	address_cluster:bink_and_miles_cluster;assembly_direct_call_graph:3_sites;manual_a2_cross_module_boundary_review	0x00424EF0:3		audio_video	cross_module_boundary_a2	manual_reviewed_current_assembly
0x004862B0	sub_4862B0	ida_export_catalog	game	audio_video	confirmed_boundary	manual_critical_abi_seed	0x004859B0:1	0x004380B0:1;0x00438380:1;0x004384B0:1	audio_video	critical_abi	manual_reviewed_existing_assembly_evidence
0x00486430	sub_486430	ida_export_catalog	game	audio_video	medium	address_cluster:bink_and_miles_cluster;assembly_direct_call_graph:2_sites	0x00485C20:1	0x00438150:1	audio_video		mechanical_candidate_not_manually_reviewed
0x00486490	sub_486490	ida_export_catalog	game	audio_video	confirmed_boundary	manual_critical_abi_seed	0x00485CE0:1	0x00438380:1;0x004384B0:1;0x00489EB0:1	audio_video	critical_abi	manual_reviewed_existing_assembly_evidence
0x004865B0	sub_4865B0	ida_export_catalog	game	audio_video	confirmed_boundary	address_cluster:bink_and_miles_cluster;assembly_direct_call_graph:1_sites;manual_a2_cross_module_boundary_review	0x00424EF0:1		audio_video	cross_module_boundary_a2	manual_reviewed_current_assembly
0x004866A0	sub_4866A0	ida_export_catalog	game	audio_video	medium	address_cluster:bink_and_miles_cluster;assembly_direct_call_graph:4_sites	0x00484F60:1;0x00485180:1;0x004866C0:1;0x00486860:1		audio_video		mechanical_candidate_not_manually_reviewed
0x004866B0	sub_4866B0	ida_export_catalog	game	audio_video	medium	address_cluster:bink_and_miles_cluster;assembly_direct_call_graph:3_sites	0x00484F60:1;0x00485180:1;0x00486860:1		audio_video		mechanical_candidate_not_manually_reviewed
0x004866C0	sub_4866C0	ida_export_catalog	game	audio_video	medium	address_cluster:bink_and_miles_cluster;decompile_token_navigation_only:media_api_or_asset_token;assembly_direct_call_graph:5_sites	0x00485850:1	0x00486260:2;0x004866A0:1;0x00486A70:1	audio_video		mechanical_candidate_not_manually_reviewed
0x00486730	sub_486730	ida_export_catalog	game	audio_video	medium	address_cluster:bink_and_miles_cluster;decompile_token_navigation_only:media_api_or_asset_token;assembly_direct_call_graph:8_sites	0x004854B0:1;0x004856C0:1	0x004852C0:1;0x00486260:2;0x00486A30:1;0x00486A50:1;0x00486A70:1	audio_video		mechanical_candidate_not_manually_reviewed
0x00486860	sub_486860	ida_export_catalog	game	audio_video	medium	address_cluster:bink_and_miles_cluster;decompile_token_navigation_only:media_api_or_asset_token;assembly_direct_call_graph:7_sites	0x00485710:1;0x00485880:2	0x004866A0:1;0x004866B0:1;0x004868E0:1;0x00486A70:1	audio_video		mechanical_candidate_not_manually_reviewed
0x004868E0	sub_4868E0	ida_export_catalog	game	audio_video	medium	address_cluster:bink_and_miles_cluster;assembly_direct_call_graph:1_sites	0x00486860:1		audio_video		mechanical_candidate_not_manually_reviewed
0x00486900	sub_486900	ida_export_catalog	game	audio_video	medium	address_cluster:bink_and_miles_cluster;decompile_token_navigation_only:media_api_or_asset_token;assembly_direct_call_graph:2_sites	0x0040CF10:1	0x00486260:1	audio_video		mechanical_candidate_not_manually_reviewed
0x00486A10	sub_486A10	ida_export_catalog	game	audio_video	medium	address_cluster:bink_and_miles_cluster;assembly_direct_call_graph:4_sites	0x004854B0:1;0x00485830:1;0x004858D0:1	0x00486A70:1	audio_video		mechanical_candidate_not_manually_reviewed
0x00486A30	sub_486A30	ida_export_catalog	game	audio_video	medium	address_cluster:bink_and_miles_cluster;assembly_direct_call_graph:2_sites	0x00484F60:1;0x00486730:1		audio_video		mechanical_candidate_not_manually_reviewed
0x00486A50	sub_486A50	ida_export_catalog	game	audio_video	medium	address_cluster:bink_and_miles_cluster;assembly_direct_call_graph:2_sites	0x00484F60:1;0x00486730:1		audio_video		mechanical_candidate_not_manually_reviewed
0x00486A70	sub_486A70	ida_export_catalog	game	audio_video	medium	address_cluster:bink_and_miles_cluster;decompile_token_navigation_only:media_api_or_asset_token;assembly_direct_call_graph:4_sites	0x004866C0:1;0x00486730:1;0x00486860:1;0x00486A10:1		audio_video		mechanical_candidate_not_manually_reviewed
0x00486AB0	DirectDrawCreate	ida_export_catalog	third_party	external_third_party	confirmed_boundary	code_origin:third_party;manual_reviewed_boundary_seed	0x00437610:1		rendering	external_contract	manual_reviewed_current_assembly
0x004876E4	nullsub_2	ida_export_catalog	third_party	external_third_party	mechanical_boundary	code_origin:third_party			runtime_platform		external_boundary_mechanical
0x004876F4	nullsub_3	ida_export_catalog	third_party	external_third_party	mechanical_boundary	code_origin:third_party			runtime_platform		external_boundary_mechanical
0x00487764	nullsub_4	ida_export_catalog	third_party	external_third_party	mechanical_boundary	code_origin:third_party			runtime_platform		external_boundary_mechanical
0x00487774	nullsub_5	ida_export_catalog	third_party	external_third_party	mechanical_boundary	code_origin:third_party			runtime_platform		external_boundary_mechanical
0x00487AD8	DirectInputCreateA	ida_export_catalog	third_party	external_third_party	confirmed_boundary	code_origin:third_party;manual_reviewed_boundary_seed	0x00436FB0:1		input_time_rng	external_contract	manual_reviewed_current_assembly
0x00487ADE	ImmIsIME	ida_export_catalog	third_party	external_third_party	confirmed_boundary	code_origin:third_party;manual_reviewed_boundary_seed	0x00438B50:1		input_time_rng	external_contract	manual_reviewed_current_assembly
0x00487AF0	__onexit	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x00487BA0:1	0x00488050:1;0x004889D0:2	runtime_platform		external_boundary_mechanical
0x00487BA0	_atexit	ida_export_catalog	crt	external_crt	confirmed_boundary	code_origin:crt;manual_reviewed_boundary_seed	0x004011D0:1;0x00401210:1;0x00401250:1;0x00401290:1;0x004012D0:1;0x00401310:1;0x00401350:1;0x00401390:1;0x004013D0:1;0x00401410:1;0x00401450:1;0x004014B0:1;0x004272C0:1;0x004517A0:1;0x00451800:1;0x00451860:1;0x004518A0:1;0x00451900:1	0x00487AF0:1	battle	external_contract	manual_reviewed_current_assembly
0x00487BC0	___onexitinit	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt		0x00487C30:1;0x0048A8A0:1	runtime_platform		external_boundary_mechanical
0x00487C10	_malloc	ida_export_catalog	crt	external_crt	confirmed_boundary	code_origin:crt;manual_reviewed_boundary_seed	0x004014F0:4;0x004019A0:2;0x00401C70:2;0x00401E50:2;0x00402030:2;0x00402120:1;0x004021D0:1;0x00402A90:1;0x00405500:1;0x004070A0:8;0x00408E70:1;0x004094A0:1;0x00409600:8;0x00409A10:1;0x00409C10:1;0x00409CE0:1;0x00409DD0:1;0x0040A0D0:1;0x0040AD10:2;0x0040AF70:2;0x0040AFF0:4;0x0040C130:1;0x0040D9E0:1;0x0040E0B0:1;0x0040F160:1;0x0040F890:2;0x00410490:1;0x00410600:1;0x00411620:3;0x004118B0:1;0x00411D90:2;0x00411FA0:1;0x004158C0:2;0x00415EE0:1;0x00423AF0:1;0x00423E00:1;0x00423FB0:1;0x004242B0:1;0x00424440:2;0x00424B90:2;0x00425570:1;0x004258E0:1;0x00425BE0:10;0x004267E0:2;0x00426840:2;0x00426DF0:4;0x00427140:1;0x00427920:24;0x0042ED40:1;0x004303D0:2;0x00430C60:2;0x00431760:1;0x00431C50:1;0x00432050:1;0x004320E0:1;0x00432D30:1;0x00433090:1;0x004332A0:1;0x00433540:3;0x004338F0:2;0x00433E20:1;0x00433E90:1;0x00433F70:4;0x00434DD0:2;0x004353C0:1;0x00435430:1;0x004355B0:1;0x00438800:1;0x00438B50:2;0x0043BE90:2;0x0043C0D0:7;0x0043C9C0:1;0x0043D050:1;0x0043D530:16;0x0043F940:1;0x00440630:3;0x00441160:1;0x00442E40:1;0x004442B0:1;0x00445430:1;0x00446700:1;0x00447100:2;0x00448020:2;0x00448360:1;0x00448700:2;0x00448EE0:1;0x00449FF0:2;0x0044AF30:1;0x0044D0F0:2;0x0044D2D0:1;0x0044D520:2;0x0044D5D0:1;0x0044D6E0:1;0x0044D920:2;0x0044E4A0:1;0x004527E0:2;0x0045D180:1;0x00468C80:1;0x004698E0:1;0x00469D20:7;0x0046E0B0:1;0x0046E1E0:1;0x0046E490:1;0x0046E890:1;0x0046E9C0:1;0x0046F5B0:1;0x0046F6E0:1;0x00475560:1;0x00476A80:1;0x00476DB0:2;0x00477290:1;0x00477400:2;0x00477710:1;0x00477780:1;0x00477830:1;0x00477920:1;0x00477A20:1;0x00477BD0:1;0x00477C90:4;0x00477F10:5;0x0047DBD0:1;0x0047E070:1;0x004800F0:1;0x004830A0:1;0x00484730:1	0x00487C80:1	special_modes	external_contract	manual_reviewed_current_assembly
0x00487C30	__malloc_dbg	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x00487BC0:1;0x00487FF0:1;0x00488080:1;0x00490DA0:2;0x00490EF0:1;0x00491400:2;0x00491620:2;0x00493950:1;0x00494570:1;0x00497420:1;0x00497AB0:3;0x00497E10:2	0x00487C80:1	runtime_platform		external_boundary_mechanical
0x00487C60	__nh_malloc	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x00489E90:1	0x00487C80:1	runtime_platform		external_boundary_mechanical
0x00487C80	__nh_malloc_dbg	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x00487C10:1;0x00487C30:1;0x00487C60:1	0x00487CD0:1;0x0048A900:1	runtime_platform		external_boundary_mechanical
0x00487CD0	__heap_alloc_dbg	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x00487C80:1	0x00488BB0:1;0x0048A930:3;0x0048AA10:1;0x0048AA90:5	runtime_platform		external_boundary_mechanical
0x00487FF0	__calloc_dbg	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x004907D0:2	0x00487C30:1	runtime_platform		external_boundary_mechanical
0x00488050	__realloc_dbg	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x00487AF0:1;0x00497AB0:2	0x00488080:1	runtime_platform		external_boundary_mechanical
0x00488080	_realloc_help	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x00488050:1	0x00487C30:1;0x004885C0:1;0x00488BB0:1;0x00488F90:1;0x0048A930:2;0x0048AA90:11;0x0048B130:1;0x0048B1C0:1	runtime_platform		external_boundary_mechanical
0x004885A0	sub_4885A0	ida_export_catalog	crt	external_crt	confirmed_boundary	code_origin:crt;manual_reviewed_boundary_seed	0x004014F0:1;0x00401C70:3;0x00401E50:2;0x004020C0:2;0x00402200:1;0x00402AC0:1;0x00402F80:1;0x00405500:2;0x004070A0:24;0x00408E70:1;0x004094A0:1;0x00409600:3;0x004099C0:5;0x00409A10:1;0x00409C10:1;0x00409CE0:1;0x00409DD0:1;0x0040A0D0:1;0x0040AD10:1;0x0040AF70:1;0x0040AFF0:1;0x0040B7F0:3;0x0040C130:5;0x0040DBC0:1;0x0040E0B0:20;0x0040F160:1;0x0040F3B0:1;0x0040F410:10;0x0040F500:3;0x0040F540:1;0x0040F570:1;0x0040F5A0:2;0x0040F5E0:2;0x0040F630:1;0x0040F890:8;0x00410490:1;0x00410600:1;0x00411620:3;0x004118B0:2;0x00411D90:2;0x00411FA0:1;0x004147E0:1;0x00414B60:1;0x00414CE0:1;0x00414E50:6;0x004153D0:1;0x004154A0:5;0x004158C0:1;0x00415EE0:2;0x00423AF0:1;0x00423E00:1;0x00423FB0:1;0x004242B0:1;0x00424440:2;0x00424B90:2;0x004251B0:16;0x00425570:1;0x004258E0:1;0x00425B50:3;0x00425BE0:10;0x004267E0:1;0x00426840:6;0x00426DF0:7;0x00427140:2;0x00427920:25;0x0042ED40:3;0x004303D0:3;0x00430CF0:2;0x00431EA0:4;0x00431F80:4;0x004320E0:2;0x00432EE0:2;0x00432FA0:2;0x00433220:1;0x00433540:3;0x004338F0:3;0x00433BF0:2;0x00433D70:2;0x00433E20:1;0x00433E90:1;0x00433F00:1;0x00433F70:4;0x00434790:2;0x004351F0:1;0x00435410:1;0x004354D0:1;0x004355B0:1;0x00438840:1;0x00438880:1;0x00438B50:4;0x0043BE90:1;0x0043C0D0:1;0x0043C3C0:8;0x0043C9C0:2;0x0043CEF0:1;0x0043D050:4;0x0043D530:2;0x0043D880:21;0x0043E3D0:2;0x0043F080:2;0x0043F1E0:2;0x0043F940:2;0x004405C0:4;0x00441160:1;0x00441590:3;0x004420F0:1;0x00442F10:1;0x00443BD0:2;0x004441A0:2;0x004442B0:1;0x00444F00:1;0x004455A0:1;0x00446700:4;0x00446FE0:2;0x00447100:2;0x00448020:2;0x00448230:2;0x004482E0:2;0x00448360:2;0x004490C0:3;0x0044A030:2;0x0044B010:1;0x0044D0F0:6;0x0044D2D0:4;0x0044D5A0:2;0x0044D6E0:1;0x0044DA40:3;0x0044E4A0:3;0x0044F8E0:2;0x00451730:2;0x00451940:1;0x004527E0:4;0x004582B0:4;0x00458DE0:4;0x004599B0:2;0x0045B630:1;0x00469960:1;0x00469D20:4;0x0046E1E0:1;0x0046E260:1;0x00470E20:1;0x00471270:1;0x00475180:2;0x00476A60:1;0x00476A80:2;0x00476DB0:3;0x00477290:2;0x00477400:2;0x00477C90:6;0x00477F10:3;0x00478110:3;0x00478220:1;0x00478300:1;0x00479850:2;0x0047D350:1;0x0047E950:3;0x0047FC40:1;0x004841B0:1;0x00484730:1	0x004885C0:1	resource_io	top_level_direct	manual_reviewed_existing_assembly_evidence
0x004885C0	sub_4885C0	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x00488080:1;0x004885A0:1;0x00489D00:1;0x00490DA0:1;0x00491400:1;0x00493950:1;0x00494A20:1;0x00496DA0:1;0x004975C0:1;0x00497AB0:2	0x00488B20:2;0x00488BB0:1;0x00488F90:1;0x0048A930:3;0x0048AA90:10;0x0048B390:2	runtime_platform		external_boundary_mechanical
0x004889B0	__msize	ida_export_catalog	crt	external_crt	confirmed_boundary	code_origin:crt;manual_reviewed_boundary_seed	0x00476DB0:1	0x004889D0:1	battle	external_contract	manual_reviewed_current_assembly
0x004889D0	__msize_dbg	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x00487AF0:2;0x004889B0:1	0x00488BB0:1;0x00488F90:1;0x0048AA90:4	runtime_platform		external_boundary_mechanical
0x00488B20	_CheckBytes	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x004885C0:2;0x00488BB0:3	0x0048AA90:1	runtime_platform		external_boundary_mechanical
0x00488BB0	__CrtCheckMemory	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x00487CD0:1;0x00488080:1;0x004885C0:1;0x004889D0:1	0x00488B20:3;0x0048AA90:10;0x0048B3E0:1	runtime_platform		external_boundary_mechanical
0x00488F10	__CrtSetDbgFlag	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048A3B0:1		runtime_platform		external_boundary_mechanical
0x00488F40	__CrtIsValidPointer	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x00488F90:1;0x00489180:1		runtime_platform		external_boundary_mechanical
0x00488F90	__CrtIsValidHeapPointer	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x00488080:1;0x004885C0:1;0x004889D0:1	0x00488F40:1;0x0048B4F0:1;0x0048B550:1	runtime_platform		external_boundary_mechanical
0x00489020	__CrtMemCheckpoint	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x00489550:1	0x0048AA90:2	runtime_platform		external_boundary_mechanical
0x00489180	__CrtMemDumpAllObjectsSince	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x00489550:1	0x00488F40:1;0x00489430:3;0x0048AA90:8	runtime_platform		external_boundary_mechanical
0x00489430	__printMemBlockData	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x00489180:3	0x0048AA90:1;0x0048CFD0:1;0x0048D0D0:1	runtime_platform		external_boundary_mechanical
0x00489550	__CrtDumpMemoryLeaks	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048A3B0:1	0x00489020:1;0x00489180:1;0x0048AA90:1	runtime_platform		external_boundary_mechanical
0x004895D0	__fpmath	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt		0x00489610:1;0x0048D190:1;0x0048D210:1	runtime_platform		external_boundary_mechanical
0x00489600	sub_489600	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt			runtime_platform		external_boundary_mechanical
0x00489610	__cfltcvt_init_0	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x004895D0:1		runtime_platform		external_boundary_mechanical
0x00489654	__ftol	ida_export_catalog	crt	external_crt	confirmed_boundary	code_origin:crt;manual_reviewed_boundary_seed	0x00405500:2;0x004070A0:1;0x00411E20:1;0x00413CA0:1;0x004146F0:3;0x00414B60:4;0x00427920:4;0x00430FF0:1;0x00433C40:1;0x00434DD0:1;0x004374C0:1;0x00437F90:1;0x0043AE40:2;0x00450C50:1;0x00451B10:3;0x004527E0:2;0x00459D10:4;0x0045D2F0:3;0x0045D3E0:3;0x00469650:1;0x00469D20:3;0x0046E290:2;0x0046F5B0:2;0x0046F6E0:2;0x00477830:4;0x00477920:2;0x00477A20:2;0x00478340:1;0x00481010:1;0x00482DA0:1;0x004830A0:2;0x00485750:1		battle	external_contract	manual_reviewed_current_assembly
0x00489680	?_JumpToContinuation@@YGXPAXPAUEHRegistrationNode@@@Z	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048E060:1		runtime_platform		external_boundary_mechanical
0x004896C0	sub_4896C0	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048E2C0:1;0x0048E540:1		runtime_platform		external_boundary_mechanical
0x004896D0	sub_4896D0	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048E2C0:1		runtime_platform		external_boundary_mechanical
0x004896E0	?_UnwindNestedFrames@@YGXPAUEHRegistrationNode@@PAUEHExceptionRecord@@@Z	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x00489900:1;0x0048E060:2	0x00497FC6:1	runtime_platform		external_boundary_mechanical
0x00489740	___CxxFrameHandler3	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt		0x0048D9C0:1	runtime_platform		external_boundary_mechanical
0x00489780	?_CallCatchBlock2@@YAPAXPAUEHRegistrationNode@@PBU_s_FuncInfo@@PAXHK@Z	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048E120:1	0x0048E620:1	runtime_platform		external_boundary_mechanical
0x004897F0	?CatchGuardHandler@@YA?AW4_EXCEPTION_DISPOSITION@@PAUEHExceptionRecord@@PAUCatchGuardRN@@PAX2@Z	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt		0x0048D9C0:1	runtime_platform		external_boundary_mechanical
0x00489830	?_CallSETranslator@@YAHPAUEHExceptionRecord@@PAUEHRegistrationNode@@PAX2PBU_s_FuncInfo@@H1@Z	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048DD50:1		runtime_platform		external_boundary_mechanical
0x00489900	?TranslatorGuardHandler@@YA?AW4_EXCEPTION_DISPOSITION@@PAUEHExceptionRecord@@PAUTranslatorGuardRN@@PAX2@Z	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt		0x004896E0:1;0x0048D9C0:1	runtime_platform		external_boundary_mechanical
0x00489990	?_GetRangeOfTrysToCheck@@YAPBU_s_TryBlockMapEntry@@PBU_s_FuncInfo@@HHPAI1@Z	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048DAB0:1;0x0048DD50:1	0x0048E700:2	runtime_platform		external_boundary_mechanical
0x00489A20	__global_unwind2	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x00490924:1	0x00497FC6:1	runtime_platform		external_boundary_mechanical
0x00489A40	__unwind_handler	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt			runtime_platform		external_boundary_mechanical
0x00489A62	__local_unwind2	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048E120:1;0x00490924:2;0x004909E1:1	0x00489AF6:1	runtime_platform		external_boundary_mechanical
0x00489ACA	__abnormal_termination	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048E120:1		runtime_platform		external_boundary_mechanical
0x00489AED	__NLG_Notify1	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048E620:2		runtime_platform		external_boundary_mechanical
0x00489AF6	__NLG_Notify	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x00489A62:1;0x00490924:1		runtime_platform		external_boundary_mechanical
0x00489B10	sub_489B10	ida_export_catalog	crt	external_crt	confirmed_boundary	code_origin:crt;manual_reviewed_boundary_seed	0x00409EC0:1;0x00434790:1		input_time_rng	top_level_direct	manual_reviewed_existing_assembly_evidence
0x00489B20	_rand	ida_export_catalog	crt	external_crt	confirmed_boundary	code_origin:crt;manual_reviewed_boundary_seed	0x00406770:1;0x00430FF0:2;0x00434790:1;0x00434DD0:10		input_time_rng	external_contract	manual_reviewed_current_assembly
0x00489B50	_difftime	ida_export_catalog	crt	external_crt	confirmed_boundary	code_origin:crt;manual_reviewed_boundary_seed	0x004070A0:1		persistence	external_contract	manual_reviewed_current_assembly
0x00489B70	_time	ida_export_catalog	crt	external_crt	confirmed_boundary	code_origin:crt;manual_reviewed_boundary_seed	0x004070A0:3;0x00409EC0:2;0x0040A570:1;0x00434790:1;0x004490C0:1	0x0048E790:1	input_time_rng	external_contract	manual_reviewed_current_assembly
0x00489D00	??3@YAXPAX@Z	ida_export_catalog	crt	external_crt	confirmed_boundary	code_origin:crt;manual_reviewed_boundary_seed	0x0040F690:1;0x00416CC0:1;0x00423A10:2;0x00423AF0:2;0x00423E00:2;0x00423FB0:2;0x00425570:6;0x004258E0:2;0x004259B0:2;0x00425A70:2;0x00425BE0:3;0x00427920:4;0x00438030:1;0x00438150:1;0x00438A70:1;0x00438E50:1;0x00448EE0:1;0x004490C0:2;0x004539B0:2;0x00455D60:2;0x00484730:1;0x00484920:1;0x00484950:1;0x00484F60:3	0x004885C0:1;0x0048AA90:1	resource_io	external_contract	manual_reviewed_current_assembly
0x00489D90	_vsprintf	ida_export_catalog	crt	external_crt	confirmed_boundary	code_origin:crt;manual_reviewed_boundary_seed	0x004302F0:1	0x0048AA90:2;0x0048E880:1;0x0048EB00:1	story_scene	external_contract	manual_reviewed_current_assembly
0x00489E90	??2@YAPAXI@Z	ida_export_catalog	crt	external_crt	confirmed_boundary	code_origin:crt;manual_reviewed_boundary_seed	0x00423A10:1;0x00423AF0:1;0x00423E00:1;0x00423FB0:1;0x00425570:3;0x004258E0:1;0x004259B0:1;0x00425A70:1;0x00425BE0:1;0x00427920:2;0x004380B0:1;0x004389D0:1;0x00438E50:1;0x00448EE0:1;0x004490C0:1;0x004539B0:1;0x00455D60:1;0x00484730:1;0x00484F60:1	0x00487C60:1	resource_io	external_contract	manual_reviewed_current_assembly
0x00489EB0	_memcpy	ida_export_catalog	crt	external_crt	confirmed_boundary	code_origin:crt;manual_reviewed_boundary_seed	0x0040BAA0:1;0x0040D790:2;0x004120B0:3;0x00423AF0:1;0x00438F60:1;0x00486490:1;0x0048B5B0:1;0x0048D990:1;0x0048E2C0:2;0x00493440:1		resource_io	external_contract	manual_reviewed_current_assembly
0x0048A1F0	_floor	ida_export_catalog	crt	external_crt	confirmed_boundary	code_origin:crt;manual_reviewed_boundary_seed	0x00437F90:2	0x0048F9A0:1;0x0048F9C0:1;0x0048FA20:2;0x00490510:1;0x00490710:4	rendering	external_contract	manual_reviewed_current_assembly
0x0048A330	__cinit	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048A740:1	0x0048A490:2	runtime_platform		external_boundary_mechanical
0x0048A370	_exit	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048A740:1	0x0048A3B0:1	runtime_platform		external_boundary_mechanical
0x0048A390	__exit	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048A740:1;0x0048AE20:1;0x00492000:1;0x00493900:1	0x0048A3B0:1	runtime_platform		external_boundary_mechanical
0x0048A3B0	_doexit	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048A370:1;0x0048A390:1	0x00488F10:1;0x00489550:1;0x0048A490:2	runtime_platform		external_boundary_mechanical
0x0048A490	__initterm	ida_export_catalog	crt	external_crt	mechanical_boundary	code_origin:crt	0x0048A330:2;0x0048A3B0:2		runtime_platform		external_boundary_mechanical
